Reference_GenBank,Other_GenBank,Jaccard_Similarity_Score
window_653--NPDC059887,window_106--GCA_900110755.1,0.03757828810020877
window_653--NPDC059887,window_120--NPDC004732,0.03862212943632568
window_653--NPDC059887,window_126--GCA_014649235.1,0.03862212943632568
window_653--NPDC059887,window_128--NPDC015242,0.014077163712200212
window_653--NPDC059887,window_136--NPDC007153,0.17223382045929023
window_653--NPDC059887,window_159--GCA_005938145.1,0.038521603331598125
window_653--NPDC059887,window_202--NPDC001789,0.06889352818371608
window_653--NPDC059887,window_225--NPDC025244,0.5234864300626305
window_653--NPDC059887,window_236--NPDC045608,0.5202072538860103
window_653--NPDC059887,window_237--NPDC001922,0.17745302713987476
window_653--NPDC059887,window_254--GCA_014203475.1,0.03862212943632568
window_653--NPDC059887,window_267--NPDC046215,0.03862212943632568
window_653--NPDC059887,window_268--NPDC025403,0.018789144050104387
window_653--NPDC059887,window_296--GCA_022698305.1,0.03862212943632568
window_653--NPDC059887,window_320--NPDC004259,0.03862212943632568
window_653--NPDC059887,window_324--NPDC006537,0.9624217118997912
window_653--NPDC059887,window_328--GCA_008704495.1,0.05793319415448852
window_653--NPDC059887,window_330--NPDC006439,0.9624217118997912
window_653--NPDC059887,window_332--NPDC053390,0.5829853862212944
window_653--NPDC059887,window_338--NPDC023457,0.9624217118997912
window_653--NPDC059887,window_343--GCA_039524935.1,0.03862212943632568
window_653--NPDC059887,window_352--NPDC049867,0.03862212943632568
window_653--NPDC059887,window_359--NPDC005853,0.0383419689119171
window_653--NPDC059887,window_36--NPDC057840,0.014077163712200212
window_653--NPDC059887,window_37--NPDC025395,0.03862212943632568
window_653--NPDC059887,window_377--NPDC002055,0.03862212943632568
window_653--NPDC059887,window_38--NPDC057796,0.06784968684759916
window_653--NPDC059887,window_385--GCA_014654785.1,0.0046972860125260975
window_653--NPDC059887,window_389--NPDC053753,0.9624217118997912
window_653--NPDC059887,window_423--NPDC052115,0.03862212943632568
window_653--NPDC059887,window_430--NPDC057836,0.014077163712200212
window_653--NPDC059887,window_438--NPDC023046,0.9300626304801671
window_653--NPDC059887,window_439--NPDC041068,0.03862212943632568
window_653--NPDC059887,window_448--NPDC007050,0.9624217118997912
window_653--NPDC059887,window_455--NPDC057837,0.014077163712200212
window_653--NPDC059887,window_484--GCA_030490905.1,0.17223382045929023
window_653--NPDC059887,window_495--GCA_044326755.1,0.043795620437956206
window_653--NPDC059887,window_496--NPDC018347,0.018789144050104387
window_653--NPDC059887,window_50--NPDC052114,0.03862212943632568
window_653--NPDC059887,window_502--NPDC012751,0.018789144050104387
window_653--NPDC059887,window_510--GCA_014656295.1,0.015135699373695199
window_653--NPDC059887,window_512--NPDC051636,0.03862212943632568
window_653--NPDC059887,window_533--NPDC007986,0.7379958246346555
window_653--NPDC059887,window_534--NPDC031945,0.17098445595854925
window_653--NPDC059887,window_535--NPDC024387,0.018789144050104387
window_653--NPDC059887,window_538--NPDC021725,0.038521603331598125
window_653--NPDC059887,window_571--GCA_008042075.1,0.021398747390396666
window_653--NPDC059887,window_584--NPDC021736,0.038521603331598125
window_653--NPDC059887,window_591--GCA_006088715.1,0.03862212943632568
window_653--NPDC059887,window_601--NPDC045376,0.9624217118997912
window_653--NPDC059887,window_64--NPDC045938,0.9624217118997912
window_653--NPDC059887,window_644--NPDC021450,0.0349686847599165
window_653--NPDC059887,window_653--NPDC059887,1.0
window_653--NPDC059887,window_657--NPDC053751,0.5485386221294363
window_653--NPDC059887,window_68--NPDC050504,0.03862212943632568
window_653--NPDC059887,window_680--GCA_014650495.1,0.0383419689119171
window_653--NPDC059887,window_690--NPDC020656,0.17098445595854925
window_653--NPDC059887,window_720--NPDC032246,0.9624217118997912
window_653--NPDC059887,window_734--NPDC020840,0.06471816283924844
window_653--NPDC059887,window_738--GCA_008704795.1,0.03862212943632568
window_653--NPDC059887,window_741--GCA_044326745.1,0.043795620437956206
window_653--NPDC059887,window_742--NPDC057838,0.014077163712200212
window_653--NPDC059887,window_747--NPDC021432,0.06889352818371608
window_653--NPDC059887,window_748--GCA_002556545.1,0.06889352818371608
window_653--NPDC059887,window_757--NPDC003691,0.03862212943632568
window_653--NPDC059887,window_781--GCA_044326795.1,0.014077163712200212
window_653--NPDC059887,window_790--NPDC053754,0.7379958246346555
window_653--NPDC059887,window_798--NPDC024139,0.9624217118997912
window_653--NPDC059887,window_807--GCA_003933965.1,0.014077163712200212
window_653--NPDC059887,window_815--NPDC057833,0.014077163712200212
window_653--NPDC059887,window_823--GCA_000590515.1,0.011972930765226444
window_653--NPDC059887,window_86--NPDC000785,0.03862212943632568
window_653--NPDC059887,window_9--GCA_036227125.1,0.01617954070981211
