Reference_GenBank,Other_GenBank,Jaccard_Similarity_Score
window_534--NPDC031945,window_106--GCA_900110755.1,0.0351985559566787
window_534--NPDC031945,window_120--NPDC004732,0.06227436823104693
window_534--NPDC031945,window_126--GCA_014649235.1,0.05731046931407943
window_534--NPDC031945,window_128--NPDC015242,0.012173128944995497
window_534--NPDC031945,window_136--NPDC007153,0.8303249097472925
window_534--NPDC031945,window_159--GCA_005938145.1,0.057181449797388574
window_534--NPDC031945,window_202--NPDC001789,0.062274368231046935
window_534--NPDC031945,window_225--NPDC025244,0.12680505415162455
window_534--NPDC031945,window_236--NPDC045608,0.18592057761732853
window_534--NPDC031945,window_237--NPDC001922,0.34070397111913353
window_534--NPDC031945,window_254--GCA_014203475.1,0.05731046931407943
window_534--NPDC031945,window_267--NPDC046215,0.11978938130759105
window_534--NPDC031945,window_268--NPDC025403,0.01669675090252708
window_534--NPDC031945,window_296--GCA_022698305.1,0.05731046931407943
window_534--NPDC031945,window_320--NPDC004259,0.03384476534296029
window_534--NPDC031945,window_324--NPDC006537,0.3898916967509025
window_534--NPDC031945,window_328--GCA_008704495.1,0.052346570397111915
window_534--NPDC031945,window_330--NPDC006439,0.3898916967509025
window_534--NPDC031945,window_332--NPDC053390,0.14981949458483756
window_534--NPDC031945,window_338--NPDC023457,0.3898916967509025
window_534--NPDC031945,window_343--GCA_039524935.1,0.0895129442738043
window_534--NPDC031945,window_352--NPDC049867,0.06227436823104693
window_534--NPDC031945,window_359--NPDC005853,0.0934115523465704
window_534--NPDC031945,window_36--NPDC057840,0.012173128944995497
window_534--NPDC031945,window_37--NPDC025395,0.03384476534296029
window_534--NPDC031945,window_377--NPDC002055,0.05731046931407943
window_534--NPDC031945,window_38--NPDC057796,0.06227436823104693
window_534--NPDC031945,window_385--GCA_014654785.1,0.004061371841155236
window_534--NPDC031945,window_389--NPDC053753,0.3898916967509025
window_534--NPDC031945,window_423--NPDC052115,0.05731046931407943
window_534--NPDC031945,window_430--NPDC057836,0.012173128944995497
window_534--NPDC031945,window_438--NPDC023046,0.3898916967509025
window_534--NPDC031945,window_439--NPDC041068,0.03384476534296029
window_534--NPDC031945,window_448--NPDC007050,0.3898916967509025
window_534--NPDC031945,window_455--NPDC057837,0.012173128944995497
window_534--NPDC031945,window_484--GCA_030490905.1,0.7987364620938628
window_534--NPDC031945,window_495--GCA_044326755.1,0.012173128944995497
window_534--NPDC031945,window_496--NPDC018347,0.01669675090252708
window_534--NPDC031945,window_50--NPDC052114,0.05731046931407943
window_534--NPDC031945,window_502--NPDC012751,0.01669675090252708
window_534--NPDC031945,window_510--GCA_014656295.1,0.013537906137184119
window_534--NPDC031945,window_512--NPDC051636,0.05731046931407943
window_534--NPDC031945,window_533--NPDC007986,0.14981949458483756
window_534--NPDC031945,window_534--NPDC031945,1.0
window_534--NPDC031945,window_535--NPDC024387,0.01669675090252708
window_534--NPDC031945,window_538--NPDC021725,0.057181449797388574
window_534--NPDC031945,window_571--GCA_008042075.1,0.012184115523465709
window_534--NPDC031945,window_584--NPDC021736,0.057181449797388574
window_534--NPDC031945,window_591--GCA_006088715.1,0.03384476534296029
window_534--NPDC031945,window_601--NPDC045376,0.3898916967509025
window_534--NPDC031945,window_64--NPDC045938,0.3898916967509025
window_534--NPDC031945,window_644--NPDC021450,0.05415162454873647
window_534--NPDC031945,window_653--NPDC059887,0.14981949458483756
window_534--NPDC031945,window_657--NPDC053751,0.11958483754512635
window_534--NPDC031945,window_68--NPDC050504,0.03384476534296029
window_534--NPDC031945,window_680--GCA_014650495.1,0.1236462093862816
window_534--NPDC031945,window_690--NPDC020656,0.9047833935018049
window_534--NPDC031945,window_720--NPDC032246,0.3898916967509025
window_534--NPDC031945,window_734--NPDC020840,0.5812274368231046
window_534--NPDC031945,window_738--GCA_008704795.1,0.05731046931407943
window_534--NPDC031945,window_741--GCA_044326745.1,0.012173128944995497
window_534--NPDC031945,window_742--NPDC057838,0.012173128944995497
window_534--NPDC031945,window_747--NPDC021432,0.062274368231046935
window_534--NPDC031945,window_748--GCA_002556545.1,0.062274368231046935
window_534--NPDC031945,window_757--NPDC003691,0.05731046931407943
window_534--NPDC031945,window_781--GCA_044326795.1,0.012173128944995497
window_534--NPDC031945,window_790--NPDC053754,0.14981949458483756
window_534--NPDC031945,window_798--NPDC024139,0.3898916967509025
window_534--NPDC031945,window_807--GCA_003933965.1,0.012173128944995497
window_534--NPDC031945,window_815--NPDC057833,0.012173128944995497
window_534--NPDC031945,window_823--GCA_000590515.1,0.010805943268797842
window_534--NPDC031945,window_86--NPDC000785,0.03384476534296029
window_534--NPDC031945,window_9--GCA_036227125.1,0.014440433212996392
