Reference_GenBank,Other_GenBank,Jaccard_Similarity_Score
window_423--NPDC052115,window_106--GCA_900110755.1,0.022844710361707914
window_423--NPDC052115,window_120--NPDC004732,0.10280119662768561
window_423--NPDC052115,window_126--GCA_014649235.1,0.11531139515909708
window_423--NPDC052115,window_128--NPDC015242,0.06441967926066866
window_423--NPDC052115,window_136--NPDC007153,0.034921494315105585
window_423--NPDC052115,window_159--GCA_005938145.1,0.0483432916892993
window_423--NPDC052115,window_202--NPDC001789,0.04895295077508839
window_423--NPDC052115,window_225--NPDC025244,0.020940984498232257
window_423--NPDC052115,window_236--NPDC045608,0.0208446128857607
window_423--NPDC052115,window_237--NPDC001922,0.03508294805548001
window_423--NPDC052115,window_254--GCA_014203475.1,0.11531139515909708
window_423--NPDC052115,window_267--NPDC046215,0.020940984498232257
window_423--NPDC052115,window_268--NPDC025403,0.01060647266793582
window_423--NPDC052115,window_296--GCA_022698305.1,0.11531139515909708
window_423--NPDC052115,window_320--NPDC004259,0.06472667935817242
window_423--NPDC052115,window_324--NPDC006537,0.020940984498232257
window_423--NPDC052115,window_328--GCA_008704495.1,0.042425890671743266
window_423--NPDC052115,window_330--NPDC006439,0.020940984498232257
window_423--NPDC052115,window_332--NPDC053390,0.020940984498232257
window_423--NPDC052115,window_338--NPDC023457,0.020940984498232257
window_423--NPDC052115,window_343--GCA_039524935.1,0.020940984498232257
window_423--NPDC052115,window_352--NPDC049867,0.04895295077508839
window_423--NPDC052115,window_359--NPDC005853,0.034921494315105585
window_423--NPDC052115,window_36--NPDC057840,0.007338950801848331
window_423--NPDC052115,window_37--NPDC025395,0.10252923579004623
window_423--NPDC052115,window_377--NPDC002055,0.03508294805548001
window_423--NPDC052115,window_38--NPDC057796,0.04895295077508839
window_423--NPDC052115,window_385--GCA_014654785.1,0.0024476475387544203
window_423--NPDC052115,window_389--NPDC053753,0.020940984498232257
window_423--NPDC052115,window_423--NPDC052115,1.0
window_423--NPDC052115,window_430--NPDC057836,0.007338950801848331
window_423--NPDC052115,window_438--NPDC023046,0.020940984498232257
window_423--NPDC052115,window_439--NPDC041068,0.04895295077508839
window_423--NPDC052115,window_448--NPDC007050,0.020940984498232257
window_423--NPDC052115,window_455--NPDC057837,0.007338950801848331
window_423--NPDC052115,window_484--GCA_030490905.1,0.034921494315105585
window_423--NPDC052115,window_495--GCA_044326755.1,0.02239789196310936
window_423--NPDC052115,window_496--NPDC018347,0.025020397062822955
window_423--NPDC052115,window_50--NPDC052114,1.0
window_423--NPDC052115,window_502--NPDC012751,0.01060647266793582
window_423--NPDC052115,window_510--GCA_014656295.1,0.008702746804460159
window_423--NPDC052115,window_512--NPDC051636,0.03508294805548001
window_423--NPDC052115,window_533--NPDC007986,0.020940984498232257
window_423--NPDC052115,window_534--NPDC031945,0.034921494315105585
window_423--NPDC052115,window_535--NPDC024387,0.01060647266793582
window_423--NPDC052115,window_538--NPDC021725,0.0483432916892993
window_423--NPDC052115,window_571--GCA_008042075.1,0.007342942616263261
window_423--NPDC052115,window_584--NPDC021736,0.0483432916892993
window_423--NPDC052115,window_591--GCA_006088715.1,0.08349197715528964
window_423--NPDC052115,window_601--NPDC045376,0.020940984498232257
window_423--NPDC052115,window_64--NPDC045938,0.020940984498232257
window_423--NPDC052115,window_644--NPDC021450,0.046505303236333964
window_423--NPDC052115,window_653--NPDC059887,0.020940984498232257
window_423--NPDC052115,window_657--NPDC053751,0.0163176502583628
window_423--NPDC052115,window_68--NPDC050504,0.06472667935817242
window_423--NPDC052115,window_680--GCA_014650495.1,0.034921494315105585
window_423--NPDC052115,window_690--NPDC020656,0.034921494315105585
window_423--NPDC052115,window_720--NPDC032246,0.020940984498232257
window_423--NPDC052115,window_734--NPDC020840,0.034921494315105585
window_423--NPDC052115,window_738--GCA_008704795.1,0.11531139515909708
window_423--NPDC052115,window_741--GCA_044326745.1,0.02239789196310936
window_423--NPDC052115,window_742--NPDC057838,0.007338950801848331
window_423--NPDC052115,window_747--NPDC021432,0.04895295077508839
window_423--NPDC052115,window_748--GCA_002556545.1,0.04895295077508839
window_423--NPDC052115,window_757--NPDC003691,0.04840902909980963
window_423--NPDC052115,window_781--GCA_044326795.1,0.02274551779502275
window_423--NPDC052115,window_790--NPDC053754,0.020940984498232257
window_423--NPDC052115,window_798--NPDC024139,0.020940984498232257
window_423--NPDC052115,window_807--GCA_003933965.1,0.007338950801848331
window_423--NPDC052115,window_815--NPDC057833,0.007338950801848331
window_423--NPDC052115,window_823--GCA_000590515.1,0.007061379684953831
window_423--NPDC052115,window_86--NPDC000785,0.08349197715528964
window_423--NPDC052115,window_9--GCA_036227125.1,0.004623334239869459
