Reference_GenBank,Other_GenBank,Jaccard_Similarity_Score
window_438--NPDC023046,window_106--GCA_900110755.1,0.02295186483901817
window_438--NPDC023046,window_120--NPDC004732,0.02390819254064393
window_438--NPDC023046,window_126--GCA_014649235.1,0.02390819254064393
window_438--NPDC023046,window_128--NPDC015242,0.008601465434851867
window_438--NPDC023046,window_136--NPDC007153,0.17819572840293274
window_438--NPDC023046,window_159--GCA_005938145.1,0.02387014640356461
window_438--NPDC023046,window_202--NPDC001789,0.042397194772075236
window_438--NPDC023046,window_225--NPDC025244,0.3200510041440867
window_438--NPDC023046,window_236--NPDC045608,0.31884517766497467
window_438--NPDC023046,window_237--NPDC001922,0.21995537137392407
window_438--NPDC023046,window_254--GCA_014203475.1,0.02390819254064393
window_438--NPDC023046,window_267--NPDC046215,0.02390819254064393
window_438--NPDC023046,window_268--NPDC025403,0.011794708320051007
window_438--NPDC023046,window_296--GCA_022698305.1,0.02390819254064393
window_438--NPDC023046,window_320--NPDC004259,0.02390819254064393
window_438--NPDC023046,window_324--NPDC006537,1.0
window_438--NPDC023046,window_328--GCA_008704495.1,0.035384124960153016
window_438--NPDC023046,window_330--NPDC006439,0.9579215811284666
window_438--NPDC023046,window_332--NPDC053390,0.3563914568058654
window_438--NPDC023046,window_338--NPDC023457,0.9776856869620656
window_438--NPDC023046,window_343--GCA_039524935.1,0.02390819254064393
window_438--NPDC023046,window_352--NPDC049867,0.02390819254064393
window_438--NPDC023046,window_359--NPDC005853,0.023794416243654828
window_438--NPDC023046,window_36--NPDC057840,0.027397260273972608
window_438--NPDC023046,window_37--NPDC025395,0.02390819254064393
window_438--NPDC023046,window_377--NPDC002055,0.04367229837424291
window_438--NPDC023046,window_38--NPDC057796,0.04175964297099139
window_438--NPDC023046,window_385--GCA_014654785.1,0.0028689831048772725
window_438--NPDC023046,window_389--NPDC053753,0.9776856869620656
window_438--NPDC023046,window_423--NPDC052115,0.02390819254064393
window_438--NPDC023046,window_430--NPDC057836,0.027397260273972608
window_438--NPDC023046,window_438--NPDC023046,1.0
window_438--NPDC023046,window_439--NPDC041068,0.02390819254064393
window_438--NPDC023046,window_448--NPDC007050,0.9776856869620656
window_438--NPDC023046,window_455--NPDC057837,0.027397260273972608
window_438--NPDC023046,window_484--GCA_030490905.1,0.17819572840293274
window_438--NPDC023046,window_495--GCA_044326755.1,0.026760114686205802
window_438--NPDC023046,window_496--NPDC018347,0.011794708320051007
window_438--NPDC023046,window_50--NPDC052114,0.02390819254064393
window_438--NPDC023046,window_502--NPDC012751,0.011794708320051007
window_438--NPDC023046,window_510--GCA_014656295.1,0.009563277016257574
window_438--NPDC023046,window_512--NPDC051636,0.02390819254064393
window_438--NPDC023046,window_533--NPDC007986,0.47083200510041434
window_438--NPDC023046,window_534--NPDC031945,0.2737944162436548
window_438--NPDC023046,window_535--NPDC024387,0.011794708320051007
window_438--NPDC023046,window_538--NPDC021725,0.02387014640356461
window_438--NPDC023046,window_571--GCA_008042075.1,0.008606949314631816
window_438--NPDC023046,window_584--NPDC021736,0.02387014640356461
window_438--NPDC023046,window_591--GCA_006088715.1,0.02390819254064393
window_438--NPDC023046,window_601--NPDC045376,0.9776856869620656
window_438--NPDC023046,window_64--NPDC045938,0.8769525023908191
window_438--NPDC023046,window_644--NPDC021450,0.021676761236850497
window_438--NPDC023046,window_653--NPDC059887,0.5878227605992987
window_438--NPDC023046,window_657--NPDC053751,0.33503347146955686
window_438--NPDC023046,window_68--NPDC050504,0.02390819254064393
window_438--NPDC023046,window_680--GCA_014650495.1,0.023794416243654828
window_438--NPDC023046,window_690--NPDC020656,0.2737944162436548
window_438--NPDC023046,window_720--NPDC032246,1.0
window_438--NPDC023046,window_734--NPDC020840,0.11252789289129742
window_438--NPDC023046,window_738--GCA_008704795.1,0.02390819254064393
window_438--NPDC023046,window_741--GCA_044326745.1,0.026760114686205802
window_438--NPDC023046,window_742--NPDC057838,0.027397260273972608
window_438--NPDC023046,window_747--NPDC021432,0.042397194772075236
window_438--NPDC023046,window_748--GCA_002556545.1,0.042397194772075236
window_438--NPDC023046,window_757--NPDC003691,0.02390819254064393
window_438--NPDC023046,window_781--GCA_044326795.1,0.008601465434851867
window_438--NPDC023046,window_790--NPDC053754,0.47083200510041434
window_438--NPDC023046,window_798--NPDC024139,0.9569652534268408
window_438--NPDC023046,window_807--GCA_003933965.1,0.008601465434851867
window_438--NPDC023046,window_815--NPDC057833,0.027397260273972608
window_438--NPDC023046,window_823--GCA_000590515.1,0.007638446849140677
window_438--NPDC023046,window_86--NPDC000785,0.02390819254064393
window_438--NPDC023046,window_9--GCA_036227125.1,0.01020082881734141
