Reference_GenBank,Other_GenBank,Jaccard_Similarity_Score
window_538--NPDC021725,window_106--GCA_900110755.1,0.004879635653871177
window_538--NPDC021725,window_120--NPDC004732,0.04001301236174365
window_538--NPDC021725,window_126--GCA_014649235.1,0.056929082628497066
window_538--NPDC021725,window_128--NPDC015242,0.12938881664499347
window_538--NPDC021725,window_136--NPDC007153,0.03806115810019518
window_538--NPDC021725,window_159--GCA_005938145.1,0.7680546519193231
window_538--NPDC021725,window_202--NPDC001789,0.04001301236174365
window_538--NPDC021725,window_225--NPDC025244,0.02114508783344177
window_538--NPDC021725,window_236--NPDC045608,0.02114508783344177
window_538--NPDC021725,window_237--NPDC001922,0.03806115810019518
window_538--NPDC021725,window_254--GCA_014203475.1,0.056929082628497066
window_538--NPDC021725,window_267--NPDC046215,0.02114508783344177
window_538--NPDC021725,window_268--NPDC025403,0.029928432010409886
window_538--NPDC021725,window_296--GCA_022698305.1,0.056929082628497066
window_538--NPDC021725,window_320--NPDC004259,0.02114508783344177
window_538--NPDC021725,window_324--NPDC006537,0.02114508783344177
window_538--NPDC021725,window_328--GCA_008704495.1,0.017241379310344827
window_538--NPDC021725,window_330--NPDC006439,0.02114508783344177
window_538--NPDC021725,window_332--NPDC053390,0.02114508783344177
window_538--NPDC021725,window_338--NPDC023457,0.02114508783344177
window_538--NPDC021725,window_343--GCA_039524935.1,0.02114508783344177
window_538--NPDC021725,window_352--NPDC049867,0.02114508783344177
window_538--NPDC021725,window_359--NPDC005853,0.03806115810019518
window_538--NPDC021725,window_36--NPDC057840,0.12938881664499347
window_538--NPDC021725,window_37--NPDC025395,0.04001301236174365
window_538--NPDC021725,window_377--NPDC002055,0.03806115810019518
window_538--NPDC021725,window_38--NPDC057796,0.04359141184124918
window_538--NPDC021725,window_385--GCA_014654785.1,0.004554326610279767
window_538--NPDC021725,window_389--NPDC053753,0.02114508783344177
window_538--NPDC021725,window_423--NPDC052115,0.03806115810019518
window_538--NPDC021725,window_430--NPDC057836,0.12938881664499347
window_538--NPDC021725,window_438--NPDC023046,0.02114508783344177
window_538--NPDC021725,window_439--NPDC041068,0.04001301236174365
window_538--NPDC021725,window_448--NPDC007050,0.02114508783344177
window_538--NPDC021725,window_455--NPDC057837,0.12938881664499347
window_538--NPDC021725,window_484--GCA_030490905.1,0.03806115810019518
window_538--NPDC021725,window_495--GCA_044326755.1,0.12938881664499347
window_538--NPDC021725,window_496--NPDC018347,0.029928432010409886
window_538--NPDC021725,window_50--NPDC052114,0.03806115810019518
window_538--NPDC021725,window_502--NPDC012751,0.029928432010409886
window_538--NPDC021725,window_510--GCA_014656295.1,0.004879635653871177
window_538--NPDC021725,window_512--NPDC051636,0.03806115810019518
window_538--NPDC021725,window_533--NPDC007986,0.042940793754066356
window_538--NPDC021725,window_534--NPDC031945,0.03806115810019518
window_538--NPDC021725,window_535--NPDC024387,0.029928432010409886
window_538--NPDC021725,window_538--NPDC021725,1.0
window_538--NPDC021725,window_571--GCA_008042075.1,0.010409889394925181
window_538--NPDC021725,window_584--NPDC021736,0.9066363044892648
window_538--NPDC021725,window_591--GCA_006088715.1,0.02114508783344177
window_538--NPDC021725,window_601--NPDC045376,0.02114508783344177
window_538--NPDC021725,window_64--NPDC045938,0.02114508783344177
window_538--NPDC021725,window_644--NPDC021450,0.07482108002602472
window_538--NPDC021725,window_653--NPDC059887,0.02114508783344177
window_538--NPDC021725,window_657--NPDC053751,0.02114508783344177
window_538--NPDC021725,window_68--NPDC050504,0.02114508783344177
window_538--NPDC021725,window_680--GCA_014650495.1,0.03806115810019518
window_538--NPDC021725,window_690--NPDC020656,0.03806115810019518
window_538--NPDC021725,window_720--NPDC032246,0.02114508783344177
window_538--NPDC021725,window_734--NPDC020840,0.03806115810019518
window_538--NPDC021725,window_738--GCA_008704795.1,0.056929082628497066
window_538--NPDC021725,window_741--GCA_044326745.1,0.12938881664499347
window_538--NPDC021725,window_742--NPDC057838,0.12938881664499347
window_538--NPDC021725,window_747--NPDC021432,0.04001301236174365
window_538--NPDC021725,window_748--GCA_002556545.1,0.04001301236174365
window_538--NPDC021725,window_757--NPDC003691,0.03806115810019518
window_538--NPDC021725,window_781--GCA_044326795.1,0.12938881664499347
window_538--NPDC021725,window_790--NPDC053754,0.02114508783344177
window_538--NPDC021725,window_798--NPDC024139,0.02114508783344177
window_538--NPDC021725,window_807--GCA_003933965.1,0.010403120936280886
window_538--NPDC021725,window_815--NPDC057833,0.12938881664499347
window_538--NPDC021725,window_823--GCA_000590515.1,0.07384515289525048
window_538--NPDC021725,window_86--NPDC000785,0.04001301236174365
window_538--NPDC021725,window_9--GCA_036227125.1,0.02732595966167859
