Reference_GenBank,Other_GenBank,Jaccard_Similarity_Score
window_324--NPDC006537,window_106--GCA_900110755.1,0.02293724115960498
window_324--NPDC006537,window_120--NPDC004732,0.02389295954125519
window_324--NPDC006537,window_126--GCA_014649235.1,0.02389295954125519
window_324--NPDC006537,window_128--NPDC015242,0.008595988538681956
window_324--NPDC006537,window_136--NPDC007153,0.17808219178082196
window_324--NPDC006537,window_159--GCA_005938145.1,0.02385496183206108
window_324--NPDC006537,window_202--NPDC001789,0.042370181586492535
window_324--NPDC006537,window_225--NPDC025244,0.31984708505893605
window_324--NPDC006537,window_236--NPDC045608,0.3186429930247306
window_324--NPDC006537,window_237--NPDC001922,0.22013380057343113
window_324--NPDC006537,window_254--GCA_014203475.1,0.02389295954125519
window_324--NPDC006537,window_267--NPDC046215,0.02389295954125519
window_324--NPDC006537,window_268--NPDC025403,0.011787193373685894
window_324--NPDC006537,window_296--GCA_022698305.1,0.02389295954125519
window_324--NPDC006537,window_320--NPDC004259,0.02389295954125519
window_324--NPDC006537,window_324--NPDC006537,1.0
window_324--NPDC006537,window_328--GCA_008704495.1,0.035361580121057674
window_324--NPDC006537,window_330--NPDC006439,0.9579483912073907
window_324--NPDC006537,window_332--NPDC053390,0.3561643835616439
window_324--NPDC006537,window_338--NPDC023457,0.9776999044281618
window_324--NPDC006537,window_343--GCA_039524935.1,0.02389295954125519
window_324--NPDC006537,window_352--NPDC049867,0.02389295954125519
window_324--NPDC006537,window_359--NPDC005853,0.023779327837666463
window_324--NPDC006537,window_36--NPDC057840,0.027379815345431407
window_324--NPDC006537,window_37--NPDC025395,0.02389295954125519
window_324--NPDC006537,window_377--NPDC002055,0.02389295954125519
window_324--NPDC006537,window_38--NPDC057796,0.04173303599872572
window_324--NPDC006537,window_385--GCA_014654785.1,0.0028671551449506233
window_324--NPDC006537,window_389--NPDC053753,0.9776999044281618
window_324--NPDC006537,window_423--NPDC052115,0.02389295954125519
window_324--NPDC006537,window_430--NPDC057836,0.027379815345431407
window_324--NPDC006537,window_438--NPDC023046,0.9802484867792289
window_324--NPDC006537,window_439--NPDC041068,0.02389295954125519
window_324--NPDC006537,window_448--NPDC007050,0.9776999044281618
window_324--NPDC006537,window_455--NPDC057837,0.027379815345431407
window_324--NPDC006537,window_484--GCA_030490905.1,0.17808219178082196
window_324--NPDC006537,window_495--GCA_044326755.1,0.026743075453677184
window_324--NPDC006537,window_496--NPDC018347,0.011787193373685894
window_324--NPDC006537,window_50--NPDC052114,0.02389295954125519
window_324--NPDC006537,window_502--NPDC012751,0.011787193373685894
window_324--NPDC006537,window_510--GCA_014656295.1,0.009557183816502076
window_324--NPDC006537,window_512--NPDC051636,0.02389295954125519
window_324--NPDC006537,window_533--NPDC007986,0.47053201656578547
window_324--NPDC006537,window_534--NPDC031945,0.27362079898541536
window_324--NPDC006537,window_535--NPDC024387,0.011787193373685894
window_324--NPDC006537,window_538--NPDC021725,0.02385496183206108
window_324--NPDC006537,window_571--GCA_008042075.1,0.00860146543485187
window_324--NPDC006537,window_584--NPDC021736,0.02385496183206108
window_324--NPDC006537,window_591--GCA_006088715.1,0.02389295954125519
window_324--NPDC006537,window_601--NPDC045376,0.9776999044281618
window_324--NPDC006537,window_64--NPDC045938,0.8770309015610065
window_324--NPDC006537,window_644--NPDC021450,0.02166294998407137
window_324--NPDC006537,window_653--NPDC059887,0.5877668047148775
window_324--NPDC006537,window_657--NPDC053751,0.334820006371456
window_324--NPDC006537,window_68--NPDC050504,0.02389295954125519
window_324--NPDC006537,window_680--GCA_014650495.1,0.023779327837666463
window_324--NPDC006537,window_690--NPDC020656,0.27362079898541536
window_324--NPDC006537,window_720--NPDC032246,1.0
window_324--NPDC006537,window_734--NPDC020840,0.11245619624084108
window_324--NPDC006537,window_738--GCA_008704795.1,0.02389295954125519
window_324--NPDC006537,window_741--GCA_044326745.1,0.026743075453677184
window_324--NPDC006537,window_742--NPDC057838,0.027379815345431407
window_324--NPDC006537,window_747--NPDC021432,0.042370181586492535
window_324--NPDC006537,window_748--GCA_002556545.1,0.042370181586492535
window_324--NPDC006537,window_757--NPDC003691,0.02389295954125519
window_324--NPDC006537,window_781--GCA_044326795.1,0.008595988538681956
window_324--NPDC006537,window_790--NPDC053754,0.47053201656578547
window_324--NPDC006537,window_798--NPDC024139,0.9569926728257405
window_324--NPDC006537,window_807--GCA_003933965.1,0.008595988538681956
window_324--NPDC006537,window_815--NPDC057833,0.027379815345431407
window_324--NPDC006537,window_823--GCA_000590515.1,0.007633587786259547
window_324--NPDC006537,window_86--NPDC000785,0.02389295954125519
window_324--NPDC006537,window_9--GCA_036227125.1,0.01019432940426888
