Reference_GenBank,Other_GenBank,Jaccard_Similarity_Score
window_50--NPDC052114,window_106--GCA_900110755.1,0.022826086956521743
window_50--NPDC052114,window_120--NPDC004732,0.10271739130434783
window_50--NPDC052114,window_126--GCA_014649235.1,0.11521739130434783
window_50--NPDC052114,window_128--NPDC015242,0.0643671917436176
window_50--NPDC052114,window_136--NPDC007153,0.03489315661347038
window_50--NPDC052114,window_159--GCA_005938145.1,0.04830393487109906
window_50--NPDC052114,window_202--NPDC001789,0.04891304347826088
window_50--NPDC052114,window_225--NPDC025244,0.020923913043478265
window_50--NPDC052114,window_236--NPDC045608,0.020827698133621855
window_50--NPDC052114,window_237--NPDC001922,0.035054347826086955
window_50--NPDC052114,window_254--GCA_014203475.1,0.11521739130434783
window_50--NPDC052114,window_267--NPDC046215,0.020923913043478265
window_50--NPDC052114,window_268--NPDC025403,0.010597826086956525
window_50--NPDC052114,window_296--GCA_022698305.1,0.11521739130434783
window_50--NPDC052114,window_320--NPDC004259,0.06467391304347826
window_50--NPDC052114,window_324--NPDC006537,0.020923913043478265
window_50--NPDC052114,window_328--GCA_008704495.1,0.042391304347826085
window_50--NPDC052114,window_330--NPDC006439,0.020923913043478265
window_50--NPDC052114,window_332--NPDC053390,0.020923913043478265
window_50--NPDC052114,window_338--NPDC023457,0.020923913043478265
window_50--NPDC052114,window_343--GCA_039524935.1,0.020923913043478265
window_50--NPDC052114,window_352--NPDC049867,0.04891304347826088
window_50--NPDC052114,window_359--NPDC005853,0.03489315661347038
window_50--NPDC052114,window_36--NPDC057840,0.0073329712112982105
window_50--NPDC052114,window_37--NPDC025395,0.08369565217391303
window_50--NPDC052114,window_377--NPDC002055,0.035054347826086955
window_50--NPDC052114,window_38--NPDC057796,0.04891304347826088
window_50--NPDC052114,window_385--GCA_014654785.1,0.002445652173913044
window_50--NPDC052114,window_389--NPDC053753,0.020923913043478265
window_50--NPDC052114,window_423--NPDC052115,0.9804347826086957
window_50--NPDC052114,window_430--NPDC057836,0.0073329712112982105
window_50--NPDC052114,window_438--NPDC023046,0.020923913043478265
window_50--NPDC052114,window_439--NPDC041068,0.04891304347826088
window_50--NPDC052114,window_448--NPDC007050,0.020923913043478265
window_50--NPDC052114,window_455--NPDC057837,0.0073329712112982105
window_50--NPDC052114,window_484--GCA_030490905.1,0.03489315661347038
window_50--NPDC052114,window_495--GCA_044326755.1,0.02238020010531859
window_50--NPDC052114,window_496--NPDC018347,0.025
window_50--NPDC052114,window_50--NPDC052114,1.0
window_50--NPDC052114,window_502--NPDC012751,0.010597826086956525
window_50--NPDC052114,window_510--GCA_014656295.1,0.008695652173913045
window_50--NPDC052114,window_512--NPDC051636,0.035054347826086955
window_50--NPDC052114,window_533--NPDC007986,0.020923913043478265
window_50--NPDC052114,window_534--NPDC031945,0.03489315661347038
window_50--NPDC052114,window_535--NPDC024387,0.010597826086956525
window_50--NPDC052114,window_538--NPDC021725,0.04830393487109906
window_50--NPDC052114,window_571--GCA_008042075.1,0.007336956521739133
window_50--NPDC052114,window_584--NPDC021736,0.04830393487109906
window_50--NPDC052114,window_591--GCA_006088715.1,0.08342391304347826
window_50--NPDC052114,window_601--NPDC045376,0.020923913043478265
window_50--NPDC052114,window_64--NPDC045938,0.020923913043478265
window_50--NPDC052114,window_644--NPDC021450,0.04646739130434782
window_50--NPDC052114,window_653--NPDC059887,0.020923913043478265
window_50--NPDC052114,window_657--NPDC053751,0.01630434782608696
window_50--NPDC052114,window_68--NPDC050504,0.06467391304347826
window_50--NPDC052114,window_680--GCA_014650495.1,0.03489315661347038
window_50--NPDC052114,window_690--NPDC020656,0.03489315661347038
window_50--NPDC052114,window_720--NPDC032246,0.020923913043478265
window_50--NPDC052114,window_734--NPDC020840,0.03489315661347038
window_50--NPDC052114,window_738--GCA_008704795.1,0.11521739130434783
window_50--NPDC052114,window_741--GCA_044326745.1,0.02238020010531859
window_50--NPDC052114,window_742--NPDC057838,0.0073329712112982105
window_50--NPDC052114,window_747--NPDC021432,0.04891304347826088
window_50--NPDC052114,window_748--GCA_002556545.1,0.04891304347826088
window_50--NPDC052114,window_757--NPDC003691,0.04836956521739131
window_50--NPDC052114,window_781--GCA_044326795.1,0.022727272727272728
window_50--NPDC052114,window_790--NPDC053754,0.020923913043478265
window_50--NPDC052114,window_798--NPDC024139,0.020923913043478265
window_50--NPDC052114,window_807--GCA_003933965.1,0.0073329712112982105
window_50--NPDC052114,window_815--NPDC057833,0.0073329712112982105
window_50--NPDC052114,window_823--GCA_000590515.1,0.007055630936227953
window_50--NPDC052114,window_86--NPDC000785,0.06467391304347826
window_50--NPDC052114,window_9--GCA_036227125.1,0.004619565217391305
