Reference_GenBank,Other_GenBank,Jaccard_Similarity_Score
window_330--NPDC006439,window_106--GCA_900110755.1,0.023475709162047612
window_330--NPDC006439,window_120--NPDC004732,0.024453863710466265
window_330--NPDC006439,window_126--GCA_014649235.1,0.024453863710466265
window_330--NPDC006439,window_128--NPDC015242,0.008797653958944288
window_330--NPDC006439,window_136--NPDC007153,0.18226279752200855
window_330--NPDC006439,window_159--GCA_005938145.1,0.024414062500000007
window_330--NPDC006439,window_202--NPDC001789,0.043364851646560176
window_330--NPDC006439,window_225--NPDC025244,0.32735572220410836
window_330--NPDC006439,window_236--NPDC045608,0.32608695652173925
window_330--NPDC006439,window_237--NPDC001922,0.2253015976524292
window_330--NPDC006439,window_254--GCA_014203475.1,0.024453863710466265
window_330--NPDC006439,window_267--NPDC046215,0.024453863710466265
window_330--NPDC006439,window_268--NPDC025403,0.01206390609716336
window_330--NPDC006439,window_296--GCA_022698305.1,0.024453863710466265
window_330--NPDC006439,window_320--NPDC004259,0.024453863710466265
window_330--NPDC006439,window_324--NPDC006537,1.0
window_330--NPDC006439,window_328--GCA_008704495.1,0.03619171829149007
window_330--NPDC006439,window_330--NPDC006439,1.0
window_330--NPDC006439,window_332--NPDC053390,0.3645255950440171
window_330--NPDC006439,window_338--NPDC023457,1.0
window_330--NPDC006439,window_343--GCA_039524935.1,0.024453863710466265
window_330--NPDC006439,window_352--NPDC049867,0.024453863710466265
window_330--NPDC006439,window_359--NPDC005853,0.024334847501622334
window_330--NPDC006439,window_36--NPDC057840,0.028022157054415135
window_330--NPDC006439,window_37--NPDC025395,0.024453863710466265
window_330--NPDC006439,window_377--NPDC002055,0.044669057711118385
window_330--NPDC006439,window_38--NPDC057796,0.04271274861428107
window_330--NPDC006439,window_385--GCA_014654785.1,0.0029344636452559524
window_330--NPDC006439,window_389--NPDC053753,1.0
window_330--NPDC006439,window_423--NPDC052115,0.024453863710466265
window_330--NPDC006439,window_430--NPDC057836,0.028022157054415135
window_330--NPDC006439,window_438--NPDC023046,0.9797848059993479
window_330--NPDC006439,window_439--NPDC041068,0.024453863710466265
window_330--NPDC006439,window_448--NPDC007050,1.0
window_330--NPDC006439,window_455--NPDC057837,0.028022157054415135
window_330--NPDC006439,window_484--GCA_030490905.1,0.18226279752200855
window_330--NPDC006439,window_495--GCA_044326755.1,0.027370478983382223
window_330--NPDC006439,window_496--NPDC018347,0.01206390609716336
window_330--NPDC006439,window_50--NPDC052114,0.024453863710466265
window_330--NPDC006439,window_502--NPDC012751,0.01206390609716336
window_330--NPDC006439,window_510--GCA_014656295.1,0.009781545484186508
window_330--NPDC006439,window_512--NPDC051636,0.024453863710466265
window_330--NPDC006439,window_533--NPDC007986,0.48125203782197606
window_330--NPDC006439,window_534--NPDC031945,0.28001297858533425
window_330--NPDC006439,window_535--NPDC024387,0.01206390609716336
window_330--NPDC006439,window_538--NPDC021725,0.024414062500000007
window_330--NPDC006439,window_571--GCA_008042075.1,0.008803390935767859
window_330--NPDC006439,window_584--NPDC021736,0.024414062500000007
window_330--NPDC006439,window_591--GCA_006088715.1,0.024453863710466265
window_330--NPDC006439,window_601--NPDC045376,1.0
window_330--NPDC006439,window_64--NPDC045938,0.8969677208999022
window_330--NPDC006439,window_644--NPDC021450,0.022171503097489415
window_330--NPDC006439,window_653--NPDC059887,0.6015650472774701
window_330--NPDC006439,window_657--NPDC053751,0.34268014346266723
window_330--NPDC006439,window_68--NPDC050504,0.024453863710466265
window_330--NPDC006439,window_680--GCA_014650495.1,0.024334847501622334
window_330--NPDC006439,window_690--NPDC020656,0.28001297858533425
window_330--NPDC006439,window_720--NPDC032246,1.0
window_330--NPDC006439,window_734--NPDC020840,0.11509618519726121
window_330--NPDC006439,window_738--GCA_008704795.1,0.024453863710466265
window_330--NPDC006439,window_741--GCA_044326745.1,0.027370478983382223
window_330--NPDC006439,window_742--NPDC057838,0.028022157054415135
window_330--NPDC006439,window_747--NPDC021432,0.043364851646560176
window_330--NPDC006439,window_748--GCA_002556545.1,0.043364851646560176
window_330--NPDC006439,window_757--NPDC003691,0.024453863710466265
window_330--NPDC006439,window_781--GCA_044326795.1,0.008797653958944288
window_330--NPDC006439,window_790--NPDC053754,0.48125203782197606
window_330--NPDC006439,window_798--NPDC024139,0.9788066514509294
window_330--NPDC006439,window_807--GCA_003933965.1,0.008797653958944288
window_330--NPDC006439,window_815--NPDC057833,0.028022157054415135
window_330--NPDC006439,window_823--GCA_000590515.1,0.007812500000000003
window_330--NPDC006439,window_86--NPDC000785,0.024453863710466265
window_330--NPDC006439,window_9--GCA_036227125.1,0.010433648516465607
