Reference_GenBank,Other_GenBank,Jaccard_Similarity_Score
window_535--NPDC024387,window_106--GCA_900110755.1,0.0066844919786096255
window_535--NPDC024387,window_120--NPDC004732,0.017825311942959
window_535--NPDC024387,window_126--GCA_014649235.1,0.017825311942959
window_535--NPDC024387,window_128--NPDC015242,0.02938557435440783
window_535--NPDC024387,window_136--NPDC007153,0.017825311942959
window_535--NPDC024387,window_159--GCA_005938145.1,0.017785682525566917
window_535--NPDC024387,window_202--NPDC001789,0.046791443850267365
window_535--NPDC024387,window_225--NPDC025244,0.00980392156862745
window_535--NPDC024387,window_236--NPDC045608,0.017825311942959
window_535--NPDC024387,window_237--NPDC001922,0.017825311942959
window_535--NPDC024387,window_254--GCA_014203475.1,0.017825311942959
window_535--NPDC024387,window_267--NPDC046215,0.017825311942959
window_535--NPDC024387,window_268--NPDC025403,0.9362745098039216
window_535--NPDC024387,window_296--GCA_022698305.1,0.017825311942959
window_535--NPDC024387,window_320--NPDC004259,0.017825311942959
window_535--NPDC024387,window_324--NPDC006537,0.017825311942959
window_535--NPDC024387,window_328--GCA_008704495.1,0.03565062388591799
window_535--NPDC024387,window_330--NPDC006439,0.017825311942959
window_535--NPDC024387,window_332--NPDC053390,0.00980392156862745
window_535--NPDC024387,window_338--NPDC023457,0.017825311942959
window_535--NPDC024387,window_343--GCA_039524935.1,0.017825311942959
window_535--NPDC024387,window_352--NPDC049867,0.017825311942959
window_535--NPDC024387,window_359--NPDC005853,0.017825311942959
window_535--NPDC024387,window_36--NPDC057840,0.0574354407836153
window_535--NPDC024387,window_37--NPDC025395,0.017825311942959
window_535--NPDC024387,window_377--NPDC002055,0.017825311942959
window_535--NPDC024387,window_38--NPDC057796,0.017825311942959
window_535--NPDC024387,window_385--GCA_014654785.1,0.004010695187165776
window_535--NPDC024387,window_389--NPDC053753,0.017825311942959
window_535--NPDC024387,window_423--NPDC052115,0.017825311942959
window_535--NPDC024387,window_430--NPDC057836,0.0574354407836153
window_535--NPDC024387,window_438--NPDC023046,0.017825311942959
window_535--NPDC024387,window_439--NPDC041068,0.017825311942959
window_535--NPDC024387,window_448--NPDC007050,0.017825311942959
window_535--NPDC024387,window_455--NPDC057837,0.0574354407836153
window_535--NPDC024387,window_484--GCA_030490905.1,0.017825311942959
window_535--NPDC024387,window_495--GCA_044326755.1,0.02938557435440783
window_535--NPDC024387,window_496--NPDC018347,0.4059714795008912
window_535--NPDC024387,window_50--NPDC052114,0.017825311942959
window_535--NPDC024387,window_502--NPDC012751,0.9414824447334201
window_535--NPDC024387,window_510--GCA_014656295.1,0.12878787878787876
window_535--NPDC024387,window_512--NPDC051636,0.017825311942959
window_535--NPDC024387,window_533--NPDC007986,0.017825311942959
window_535--NPDC024387,window_534--NPDC031945,0.017825311942959
window_535--NPDC024387,window_535--NPDC024387,1.0
window_535--NPDC024387,window_538--NPDC021725,0.017785682525566917
window_535--NPDC024387,window_571--GCA_008042075.1,0.02941176470588235
window_535--NPDC024387,window_584--NPDC021736,0.017785682525566917
window_535--NPDC024387,window_591--GCA_006088715.1,0.017825311942959
window_535--NPDC024387,window_601--NPDC045376,0.017825311942959
window_535--NPDC024387,window_64--NPDC045938,0.017825311942959
window_535--NPDC024387,window_644--NPDC021450,0.014705882352941175
window_535--NPDC024387,window_653--NPDC059887,0.017825311942959
window_535--NPDC024387,window_657--NPDC053751,0.00980392156862745
window_535--NPDC024387,window_68--NPDC050504,0.017825311942959
window_535--NPDC024387,window_680--GCA_014650495.1,0.017825311942959
window_535--NPDC024387,window_690--NPDC020656,0.017825311942959
window_535--NPDC024387,window_720--NPDC032246,0.017825311942959
window_535--NPDC024387,window_734--NPDC020840,0.017825311942959
window_535--NPDC024387,window_738--GCA_008704795.1,0.017825311942959
window_535--NPDC024387,window_741--GCA_044326745.1,0.02938557435440783
window_535--NPDC024387,window_742--NPDC057838,0.0574354407836153
window_535--NPDC024387,window_747--NPDC021432,0.046791443850267365
window_535--NPDC024387,window_748--GCA_002556545.1,0.046791443850267365
window_535--NPDC024387,window_757--NPDC003691,0.017825311942959
window_535--NPDC024387,window_781--GCA_044326795.1,0.02938557435440783
window_535--NPDC024387,window_790--NPDC053754,0.017825311942959
window_535--NPDC024387,window_798--NPDC024139,0.017825311942959
window_535--NPDC024387,window_807--GCA_003933965.1,0.02938557435440783
window_535--NPDC024387,window_815--NPDC057833,0.0574354407836153
window_535--NPDC024387,window_823--GCA_000590515.1,0.01200533570475767
window_535--NPDC024387,window_86--NPDC000785,0.017825311942959
window_535--NPDC024387,window_9--GCA_036227125.1,0.007575757575757575
