Reference_GenBank,Other_GenBank,Jaccard_Similarity_Score
window_268--NPDC025403,window_106--GCA_900110755.1,0.006286672254819783
window_268--NPDC025403,window_120--NPDC004732,0.016764459346186086
window_268--NPDC025403,window_126--GCA_014649235.1,0.016764459346186086
window_268--NPDC025403,window_128--NPDC015242,0.02763819095477387
window_268--NPDC025403,window_136--NPDC007153,0.016764459346186086
window_268--NPDC025403,window_159--GCA_005938145.1,0.016729401923881223
window_268--NPDC025403,window_202--NPDC001789,0.044006705783738484
window_268--NPDC025403,window_225--NPDC025244,0.00922045264040235
window_268--NPDC025403,window_236--NPDC045608,0.016764459346186086
window_268--NPDC025403,window_237--NPDC001922,0.016764459346186086
window_268--NPDC025403,window_254--GCA_014203475.1,0.016764459346186086
window_268--NPDC025403,window_267--NPDC046215,0.016764459346186086
window_268--NPDC025403,window_268--NPDC025403,1.0
window_268--NPDC025403,window_296--GCA_022698305.1,0.016764459346186086
window_268--NPDC025403,window_320--NPDC004259,0.016764459346186086
window_268--NPDC025403,window_324--NPDC006537,0.016764459346186086
window_268--NPDC025403,window_328--GCA_008704495.1,0.033528918692372164
window_268--NPDC025403,window_330--NPDC006439,0.016764459346186086
window_268--NPDC025403,window_332--NPDC053390,0.00922045264040235
window_268--NPDC025403,window_338--NPDC023457,0.016764459346186086
window_268--NPDC025403,window_343--GCA_039524935.1,0.016764459346186086
window_268--NPDC025403,window_352--NPDC049867,0.016764459346186086
window_268--NPDC025403,window_359--NPDC005853,0.016764459346186086
window_268--NPDC025403,window_36--NPDC057840,0.054020100502512575
window_268--NPDC025403,window_37--NPDC025395,0.016764459346186086
window_268--NPDC025403,window_377--NPDC002055,0.016764459346186086
window_268--NPDC025403,window_38--NPDC057796,0.016764459346186086
window_268--NPDC025403,window_385--GCA_014654785.1,0.0037720033528918706
window_268--NPDC025403,window_389--NPDC053753,0.016764459346186086
window_268--NPDC025403,window_423--NPDC052115,0.016764459346186086
window_268--NPDC025403,window_430--NPDC057836,0.054020100502512575
window_268--NPDC025403,window_438--NPDC023046,0.016764459346186086
window_268--NPDC025403,window_439--NPDC041068,0.016764459346186086
window_268--NPDC025403,window_448--NPDC007050,0.016764459346186086
window_268--NPDC025403,window_455--NPDC057837,0.054020100502512575
window_268--NPDC025403,window_484--GCA_030490905.1,0.016764459346186086
window_268--NPDC025403,window_495--GCA_044326755.1,0.02763819095477387
window_268--NPDC025403,window_496--NPDC018347,0.41114836546521366
window_268--NPDC025403,window_50--NPDC052114,0.016764459346186086
window_268--NPDC025403,window_502--NPDC012751,0.9396479463537302
window_268--NPDC025403,window_510--GCA_014656295.1,0.12112321877619447
window_268--NPDC025403,window_512--NPDC051636,0.016764459346186086
window_268--NPDC025403,window_533--NPDC007986,0.016764459346186086
window_268--NPDC025403,window_534--NPDC031945,0.016764459346186086
window_268--NPDC025403,window_535--NPDC024387,0.8805532271584243
window_268--NPDC025403,window_538--NPDC021725,0.016729401923881223
window_268--NPDC025403,window_571--GCA_008042075.1,0.027661357921207042
window_268--NPDC025403,window_584--NPDC021736,0.016729401923881223
window_268--NPDC025403,window_591--GCA_006088715.1,0.016764459346186086
window_268--NPDC025403,window_601--NPDC045376,0.016764459346186086
window_268--NPDC025403,window_64--NPDC045938,0.016764459346186086
window_268--NPDC025403,window_644--NPDC021450,0.013830678960603521
window_268--NPDC025403,window_653--NPDC059887,0.016764459346186086
window_268--NPDC025403,window_657--NPDC053751,0.00922045264040235
window_268--NPDC025403,window_68--NPDC050504,0.016764459346186086
window_268--NPDC025403,window_680--GCA_014650495.1,0.016764459346186086
window_268--NPDC025403,window_690--NPDC020656,0.016764459346186086
window_268--NPDC025403,window_720--NPDC032246,0.016764459346186086
window_268--NPDC025403,window_734--NPDC020840,0.016764459346186086
window_268--NPDC025403,window_738--GCA_008704795.1,0.016764459346186086
window_268--NPDC025403,window_741--GCA_044326745.1,0.02763819095477387
window_268--NPDC025403,window_742--NPDC057838,0.054020100502512575
window_268--NPDC025403,window_747--NPDC021432,0.044006705783738484
window_268--NPDC025403,window_748--GCA_002556545.1,0.044006705783738484
window_268--NPDC025403,window_757--NPDC003691,0.016764459346186086
window_268--NPDC025403,window_781--GCA_044326795.1,0.02763819095477387
window_268--NPDC025403,window_790--NPDC053754,0.016764459346186086
window_268--NPDC025403,window_798--NPDC024139,0.016764459346186086
window_268--NPDC025403,window_807--GCA_003933965.1,0.02763819095477387
window_268--NPDC025403,window_815--NPDC057833,0.054020100502512575
window_268--NPDC025403,window_823--GCA_000590515.1,0.011292346298619825
window_268--NPDC025403,window_86--NPDC000785,0.016764459346186086
window_268--NPDC025403,window_9--GCA_036227125.1,0.007124895222129087
