Reference_GenBank,Other_GenBank,Jaccard_Similarity_Score
window_120--NPDC004732,window_106--GCA_900110755.1,0.0059832469086557654
window_120--NPDC004732,window_120--NPDC004732,1.0
window_120--NPDC004732,window_126--GCA_014649235.1,0.12086158755484644
window_120--NPDC004732,window_128--NPDC015242,0.03786369071343165
window_120--NPDC004732,window_136--NPDC007153,0.05546751188589541
window_120--NPDC004732,window_159--GCA_005938145.1,0.05015923566878981
window_120--NPDC004732,window_202--NPDC001789,0.07179896290386917
window_120--NPDC004732,window_225--NPDC025244,0.030714000797766264
window_120--NPDC004732,window_236--NPDC045608,0.03050713153724248
window_120--NPDC004732,window_237--NPDC001922,0.030714000797766264
window_120--NPDC004732,window_254--GCA_014203475.1,0.12086158755484644
window_120--NPDC004732,window_267--NPDC046215,0.08093385214007781
window_120--NPDC004732,window_268--NPDC025403,0.015556441962504991
window_120--NPDC004732,window_296--GCA_022698305.1,0.12086158755484644
window_120--NPDC004732,window_320--NPDC004259,0.11577752553916004
window_120--NPDC004732,window_324--NPDC006537,0.030714000797766264
window_120--NPDC004732,window_328--GCA_008704495.1,0.06222576785001995
window_120--NPDC004732,window_330--NPDC006439,0.030714000797766264
window_120--NPDC004732,window_332--NPDC053390,0.030714000797766264
window_120--NPDC004732,window_338--NPDC023457,0.030714000797766264
window_120--NPDC004732,window_343--GCA_039524935.1,0.08093385214007781
window_120--NPDC004732,window_352--NPDC049867,0.1240526525727962
window_120--NPDC004732,window_359--NPDC005853,0.03050713153724248
window_120--NPDC004732,window_36--NPDC057840,0.010761259465922683
window_120--NPDC004732,window_37--NPDC025395,0.15037893897088156
window_120--NPDC004732,window_377--NPDC002055,0.0586358197048265
window_120--NPDC004732,window_38--NPDC057796,0.17710410849621067
window_120--NPDC004732,window_385--GCA_014654785.1,0.00358994814519346
window_120--NPDC004732,window_389--NPDC053753,0.030714000797766264
window_120--NPDC004732,window_423--NPDC052115,0.1487834064619067
window_120--NPDC004732,window_430--NPDC057836,0.010761259465922683
window_120--NPDC004732,window_438--NPDC023046,0.030714000797766264
window_120--NPDC004732,window_439--NPDC041068,0.09892301555644198
window_120--NPDC004732,window_448--NPDC007050,0.030714000797766264
window_120--NPDC004732,window_455--NPDC057837,0.010761259465922683
window_120--NPDC004732,window_484--GCA_030490905.1,0.05546751188589541
window_120--NPDC004732,window_495--GCA_044326755.1,0.032380952380952385
window_120--NPDC004732,window_496--NPDC018347,0.00877542879936179
window_120--NPDC004732,window_50--NPDC052114,0.1487834064619067
window_120--NPDC004732,window_502--NPDC012751,0.015556441962504991
window_120--NPDC004732,window_510--GCA_014656295.1,0.012764260071798966
window_120--NPDC004732,window_512--NPDC051636,0.030714000797766264
window_120--NPDC004732,window_533--NPDC007986,0.030714000797766264
window_120--NPDC004732,window_534--NPDC031945,0.05546751188589541
window_120--NPDC004732,window_535--NPDC024387,0.015556441962504991
window_120--NPDC004732,window_538--NPDC021725,0.05015923566878981
window_120--NPDC004732,window_571--GCA_008042075.1,0.06741124850418828
window_120--NPDC004732,window_584--NPDC021736,0.05015923566878981
window_120--NPDC004732,window_591--GCA_006088715.1,0.11577752553916004
window_120--NPDC004732,window_601--NPDC045376,0.030714000797766264
window_120--NPDC004732,window_64--NPDC045938,0.030714000797766264
window_120--NPDC004732,window_644--NPDC021450,0.07538891104906263
window_120--NPDC004732,window_653--NPDC059887,0.030714000797766264
window_120--NPDC004732,window_657--NPDC053751,0.023932987634623062
window_120--NPDC004732,window_68--NPDC050504,0.1220582369365776
window_120--NPDC004732,window_680--GCA_014650495.1,0.03050713153724248
window_120--NPDC004732,window_690--NPDC020656,0.05546751188589541
window_120--NPDC004732,window_720--NPDC032246,0.030714000797766264
window_120--NPDC004732,window_734--NPDC020840,0.05546751188589541
window_120--NPDC004732,window_738--GCA_008704795.1,0.12086158755484644
window_120--NPDC004732,window_741--GCA_044326745.1,0.032380952380952385
window_120--NPDC004732,window_742--NPDC057838,0.010761259465922683
window_120--NPDC004732,window_747--NPDC021432,0.07179896290386917
window_120--NPDC004732,window_748--GCA_002556545.1,0.07179896290386917
window_120--NPDC004732,window_757--NPDC003691,0.050259274032708426
window_120--NPDC004732,window_781--GCA_044326795.1,0.03311258278145696
window_120--NPDC004732,window_790--NPDC053754,0.030714000797766264
window_120--NPDC004732,window_798--NPDC024139,0.030714000797766264
window_120--NPDC004732,window_807--GCA_003933965.1,0.010761259465922683
window_120--NPDC004732,window_815--NPDC057833,0.010761259465922683
window_120--NPDC004732,window_823--GCA_000590515.1,0.01035031847133758
window_120--NPDC004732,window_86--NPDC000785,0.1220582369365776
window_120--NPDC004732,window_9--GCA_036227125.1,0.006781013163143201
